,duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,last_flag,attack_class,protocol_type_tcp,protocol_type_udp,service_X11,service_Z39_50,service_auth,service_bgp,service_courier,service_csnet_ns,service_ctf,service_daytime,service_discard,service_domain,service_domain_u,service_echo,service_eco_i,service_ecr_i,service_efs,service_exec,service_finger,service_ftp,service_ftp_data,service_gopher,service_hostnames,service_http,service_http_443,service_http_8001,service_imap4,service_iso_tsap,service_klogin,service_kshell,service_ldap,service_link,service_login,service_mtp,service_name,service_netbios_dgm,service_netbios_ns,service_netbios_ssn,service_netstat,service_nnsp,service_nntp,service_ntp_u,service_other,service_pm_dump,service_pop_2,service_pop_3,service_printer,service_private,service_red_i,service_remote_job,service_rje,service_shell,service_smtp,service_sql_net,service_ssh,service_sunrpc,service_supdup,service_systat,service_telnet,service_tim_i,service_time,service_urh_i,service_urp_i,service_uucp,service_uucp_path,service_vmnet,service_whois,flag_REJ,flag_RSTO,flag_RSTOS0,flag_RSTR,flag_S0,flag_S1,flag_S2,flag_S3,flag_SF,flag_SH,attack_buffer_overflow,attack_ftp_write,attack_guess_passwd,attack_imap,attack_ipsweep,attack_multihop,attack_neptune,attack_nmap,attack_normal,attack_phf,attack_pod,attack_portsweep,attack_rootkit,attack_satan,attack_smurf,attack_teardrop,attack_warezclient,attack_warezmaster
service_urp_i,-0.010045150906298187,-0.010125304259439756,-0.02511894509084276,,,,-0.009797911667789639,,-0.05688307117271392,-0.007340621716705903,,,,,,,,,,-0.04641859969737232,-0.02439696713564097,-0.045353397603517025,-0.04492519285170582,-0.026064497743468012,-0.026159319397699766,-0.031303820673764034,0.14539964458987548,-0.02115506679653622,0.04573736648803231,-0.057886051704566,-0.06487019235421912,-0.02199494689658561,-0.006437770575363124,-0.022360394809741713,-0.04548318667337469,-0.04450835770050018,-0.02696756503853404,-0.026246913771589418,-0.02085804798307088,-0.05682368747174976,-0.14861933141719286,-0.025700714759064488,-0.0021573991719020164,-0.006268836706920805,-0.005880355272802524,-0.0054651417499376005,-0.0056923854996499485,-0.004603725251762482,-0.004524694548408081,-0.004484665723018524,-0.004564378081194175,-0.004603725251762483,-0.019295608425579192,-0.003927944330766997,-0.013408547661589679,-0.011199742902777822,-0.004018545352333734,-0.004362412018666125,-0.008256713707101015,-0.008541486889074,-0.016794686603955986,-0.004907350188472291,-0.004150787743880128,-0.04797006538518474,-0.004833199880023556,-0.0005980950565803287,-0.005158649777618698,-0.004907350188472286,-0.004362412018666121,-0.0038352308345447933,-0.004063097978539103,-0.004444282273791414,-0.0037402477623426095,-0.004362412018666115,-0.004193954481704849,-0.004236687598317084,-0.0038352308345447985,-0.003740247762342597,-0.00436241201866615,-0.004870413455094034,-0.003439778918501851,-0.0024674377313277434,-0.013221182887105684,-0.0005980950565803286,-0.00198437490552708,-0.0030524603226722443,-0.0014652927785347106,-0.03257989131026385,-0.000845864741864706,-0.0023175862920166964,-0.0017948046877163321,-0.001582754371620259,-0.01741637694897052,-0.002932496462544225,-0.003224107970154954,-0.0032793437987015846,-0.004980417726646993,-0.0037402477623426048,-0.01007369671919615,-0.0005980950565803293,-0.005398502240893933,-0.0005980950565803291,1.0,-0.005530997473441502,-0.0049804177266469865,-0.004524694548408093,-0.00522827680468012,-0.021749533883067353,-0.0077049232355429365,-0.0019843749055270888,-0.00999948501187559,-0.043980815811798496,-0.004193954481704821,-0.0021573991719020173,-0.0017948046877163308,0.05838681698206923,-0.002932496462544249,-0.0010360059872947327,-0.0005980950565803286,-0.001337574774400288,-0.0008458647418647074,-0.011806235775563528,-0.0005980950565803292,-0.049668043404082755,-0.007822926566207535,0.0639370744067104,-0.0008458647418647058,-0.0026766028289987604,-0.010807373331249967,-0.0008458647418647056,-0.005180925740001301,-0.010455360611802425,-0.006092525150286768,-0.005972181694210107,-0.0013375747744002891
service_uucp,-0.011237767245726431,-0.01300754557798645,-0.028101207609763576,,,,-0.010961174879077941,,-0.06363654949379728,-0.008212141636516825,,,,,,,,,,0.02202459815907578,-0.020060284662508542,0.08524557106863963,0.08568912829371067,0.026112588694828243,0.025337872210778666,-0.1002465544870803,0.0013517828391580386,-0.029294717058854693,0.05733921900497301,-0.07451561000044271,-0.08384977413502692,-0.008277804231894304,-0.037622490293491656,-0.02501514671545241,0.08571057270076873,0.08656164022427372,0.027427252071820108,0.02607831618505611,-0.005151117475237727,0.05133405669285767,0.03721586835776642,-0.028752046953330414,-0.002413537633840523,-0.007013107963333105,-0.006578503846716975,-0.006113993858687992,-0.006368217253750432,-0.005150305189555962,-0.00506189152032914,-0.0050171102495405445,-0.005106286503450724,-0.005150305189555967,-0.021586490673363903,-0.004394291788653372,-0.015000485222148294,-0.012529438843420554,-0.004495649468800699,-0.004880341903573852,-0.009236996807765643,-0.009555579850139877,-0.018788645464932065,-0.005489978172129495,-0.004643592414613986,-0.05366533908644381,-0.005407024325510466,-0.0006691042373943042,-0.0057711134500478545,-0.005489978172129493,-0.004880341903573845,-0.004290570829077834,-0.004545491631268132,-0.0049719322519944835,-0.004184310836804064,-0.0048803419035738545,-0.004691884148302845,-0.004739690778850507,-0.004290570829077808,-0.004184310836804064,-0.004880341903573845,-0.005448656103760942,-0.0038481686560471505,-0.0027603857001888533,-0.014790875456666302,-0.0006691042373943047,-0.0022199709615703302,-0.003414865436366756,-0.001639260509435709,-0.03644795771124315,-0.0009462905215771503,-0.0025927430622510934,-0.002007893910229737,-0.0017706677979593614,-0.019484146354999236,-0.0032806587977016934,-0.003606892049872142,-0.0036686857840452043,-0.005571720695948696,-0.004184310836804051,-0.011269702176737516,-0.0006691042373943045,-0.006039442535468629,-0.0006691042373943043,-0.005530997473441502,1.0,-0.005571720695948691,-0.005061891520329192,-0.005849006986085984,-0.02433175984720217,0.15376818056735425,-0.0022199709615703276,-0.011186679641630145,0.0866502151565166,-0.004691884148302839,-0.002413537633840523,-0.0020078939102297485,-0.0947302449308045,-0.003280658797701713,-0.0011590063961207009,-0.0006691042373943054,-0.001496379111541375,-0.0009462905215771507,-0.013207937932596541,-0.0006691042373943044,0.11135927840851634,-0.00875170803818697,-0.08379124575421734,-0.0009462905215771494,-0.002994384044811294,-0.012090484968036766,-0.0009462905215771495,-0.012991362311023684,-0.011696679335290392,-0.006815863715370315,-0.006681232413008527,-0.0014963791115413833
service_uucp_path,-0.01011911060659448,-0.01171271694561753,-0.025303889084211325,,,,-0.009870051039246512,,-0.05730188582833359,-0.007394668727405796,,,,,,,,,,0.08172250304096464,-0.01671202333890058,0.06872307777953077,0.06898748649814969,0.03482812931706082,0.03421679972487771,-0.09411670648833403,0.006254123778040553,-0.026378591322639994,0.05163141947583163,-0.06646113026902176,-0.07509178979390589,0.004882070241996443,-0.030548747078038164,-0.022525028344090123,0.06915164205378112,0.06974872900268975,0.03645424997753686,0.035058603578141244,-0.011248269495608034,0.04931393436768017,0.0335112375971223,-0.02588994209658394,-0.0021732835122829468,-0.006314992438016862,-0.0059236507212899105,-0.005505380094754191,-0.005734296978078924,-0.004637621222369909,-0.00455800863754965,-0.004517685090860546,-0.004597984349340231,-0.004637621222369896,-0.01943767671599164,-0.003956864711176784,-0.013507271132815758,-0.011282203548338194,-0.004048132803299686,-0.004394531265900843,-0.008317505633166172,-0.008604375522235735,-0.01691834129061882,-0.004943481666493311,-0.00418134885942676,-0.04832325586407116,-0.004868785409592298,-0.0006024986669935556,-0.005196631505822238,-0.004943481666493316,-0.004394531265900841,-0.0038634685908250036,-0.004093013458313401,-0.0044770043093354805,-0.0037677861842256954,-0.004394531265900852,-0.004224833422142537,-0.004267881171011353,-0.003863468590824976,-0.00376778618422568,-0.004394531265900845,-0.004906272978043728,-0.003465105070420429,-0.0024856048008731523,-0.013318526842713093,-0.0006024986669935551,-0.0019989853155306042,-0.003074934753642682,-0.0014760813287275037,-0.03281976814431728,-0.0008520926127432154,-0.0023346500463761015,-0.0018080193440248565,-0.0015944077594149918,-0.017544608971705514,-0.0029540876324044988,-0.003247846195834157,-0.003303488710687762,-0.005017087180978687,-0.003767786184225693,-0.01014786659450994,-0.0006024986669935553,-0.0054382499372211835,-0.000602498666993556,-0.0049804177266469865,-0.005571720695948691,1.0,-0.004558008637549624,-0.005266771177651461,0.047178543348158686,-0.00776165247919713,-0.001998985315530604,-0.01007310848667399,0.0675753752681053,-0.00422483342214254,-0.002173283512282941,-0.0018080193440248554,-0.08530038087495832,0.021702554429850997,-0.0010436338161885234,-0.000602498666993556,-0.001347422971840165,-0.0008520926127432162,-0.011893161862362327,-0.000602498666993556,0.09591733893291624,0.0014604076613220023,-0.07545029765353996,-0.0008520926127432151,-0.0026963099239833586,-0.01088694506690888,-0.0008520926127432154,-0.005312971098113787,-0.010532340574030187,-0.006137382747585856,-0.0060161532355377766,-0.0013474229718401654
service_vmnet,-0.00919318159828758,-0.010640967834392388,-0.022988506516489534,,,,-0.008966911445062408,,-0.05205858954676324,-0.00671803411963727,,,,,,,,,,0.06881698657179193,-0.01511856772558993,0.07662593455554824,0.07698699351376459,0.01163387842523584,0.011117793237870958,-0.08628344131877393,0.0025716375226159955,-0.02396487024181166,0.046906988057276874,-0.060318591249064454,-0.06802282055941275,-0.004327779853730586,-0.030777498080829913,-0.02046391995905969,0.07703725117064793,0.07772134184358107,0.01230016210477448,0.01157595640510578,-0.017469746106624266,0.041994398005571476,0.030444858722360243,-0.023520934646957797,-0.0019744215445141227,-0.005737151665944642,-0.005381618891501835,-0.005001621283365562,-0.005209591584426095,-0.00421326495369409,-0.004140937159462388,-0.004104303338387404,-0.004177254973576618,-0.004213264953694121,-0.01765907092491551,-0.0035947997075946756,-0.012271315261675316,-0.010249848043080562,-0.0036777164952091976,-0.003992418458243899,-0.0075564288901680855,-0.00781704932291427,-0.01537026225655699,-0.004491138248677839,-0.0037987428821513454,-0.043901532837225456,-0.004423276923597043,-0.0005473682296533446,-0.004721124117496376,-0.004491138248677846,-0.0039924184582438614,-0.003509949612724678,-0.0037184904355120904,-0.004067344970536766,-0.003423022433664558,-0.00399241845824387,-0.0038382484767939978,-0.003877357227368423,-0.0035099496127246744,-0.003423022433664556,-0.0039924184582438805,-0.004457334266959539,-0.0031480375507272913,-0.0022581644972939695,-0.012099841640918282,-0.0005473682296533456,-0.001816072156184063,-0.00279356898962057,-0.001341015454460023,-0.02981666080097776,-0.0007741235798334728,-0.00212102255615222,-0.0016425801445440773,-0.0014485146614039944,-0.015939224564135494,-0.0026837797428809354,-0.0029506585155965087,-0.003001209573245911,-0.00455800863754964,-0.0034230224336645573,-0.009219306326954193,-0.0005473682296533457,-0.004940633736839427,-0.0005473682296533449,-0.004524694548408093,-0.005061891520329192,-0.004558008637549624,1.0,-0.004784845798722992,0.02008482569833663,-0.007051437969020492,-0.0018160721561840672,-0.009151388810484782,0.07776839278350617,-0.003838248476793991,-0.001974421544514108,-0.0016425801445440586,-0.07749513986689167,-0.0026837797428809393,-0.0009481381879631192,-0.0005473682296533447,-0.00122412972359039,-0.0007741235798334738,-0.010804901836656727,-0.0005473682296533447,0.09109870730354026,-0.007159432966619082,-0.06854636884014463,-0.0007741235798334728,-0.002449589468889709,-0.009890756899667726,-0.0007741235798334722,-0.010627729719158216,-0.009568599782768677,-0.005575793795551957,-0.005465657147909906,-0.0012241297235903803
service_whois,-0.010622705598646335,-0.012295620733323112,-0.026563181258636166,,,,-0.010361251344208943,,-0.06015361412050458,-0.007762677314144977,,,,,,,,,,0.07565544923201539,-0.019367895391831237,0.08491076372219283,0.0853289141378758,0.01856868060182481,0.01791033726256836,-0.0988343787583514,0.0025637903445688086,-0.027691367928417872,0.05180320394482144,-0.07102864339569175,-0.07977676190955954,5.906945106713749e-05,-0.03394540019536201,-0.023646025666992088,0.08539162878213569,0.08616660835405505,0.015163579632163918,0.01851749872861434,-0.022656758632564507,0.05294182502422276,0.03517898213391726,-0.02717839971813202,-0.002281440714594921,-0.0066292689283398674,-0.006218451416121945,-0.005779364830453566,-0.006019674157296329,-0.004868420441136888,-0.004784845798722988,-0.004742515481185794,-0.004826810970758086,-0.004868420441136919,-0.0204050262224708,-0.0041537849080443895,-0.014179483777110887,-0.011843681866655085,-0.00424959511418441,-0.00461323269372009,-0.008731440646436692,-0.009032587110308346,-0.017760311724485604,-0.005189502557788232,-0.004389440897106154,-0.05072814603662565,-0.005111088912831844,-0.0006324830523028902,-0.005455250835486057,-0.005189502557788215,-0.004613232693720056,-0.004055740768680378,-0.0042967093324018275,-0.004699810150404878,-0.003955296562090511,-0.004613232693720129,-0.00443508954408455,-0.004480279638421435,-0.004055740768680345,-0.003955296562090504,-0.004613232693720124,-0.005150442114783124,-0.0036375520006140896,-0.002609305210781126,-0.0139813463018787,-0.0006324830523028912,-0.002098468267464216,-0.0032279641850841887,-0.0015495410618906267,-0.03445310051119674,-0.0008944984712444818,-0.002450837932570635,-0.0018979985450220712,-0.0016737562114821998,-0.01841774669686312,-0.003101102898429138,-0.0034094808634215702,-0.0034678925239950593,-0.005266771177651465,-0.0039552965620905075,-0.010652892677896665,-0.000632483052302891,-0.005708893824849669,-0.0006324830523028906,-0.00522827680468012,-0.005849006986085984,-0.005266771177651461,-0.004784845798722992,1.0,0.025518382908906328,-0.008147924501564752,-0.0020984682674642075,-0.0035556111964760353,0.0862343623910375,-0.004435089544084479,-0.002281440714594919,-0.0018979985450220665,-0.08954550144916751,-0.003101102898429133,-0.001095572053035745,-0.0006324830523028908,-0.0014144797999720972,-0.0008944984712444821,-0.006493922816391969,-0.000632483052302891,0.09903592068452753,-0.008272712536408952,-0.0792052118475191,-0.0008944984712444813,-0.002830496437751972,0.0016027783806973153,-0.0008944984712444816,-0.012280323496452174,-0.011056500668120871,-0.006442820185336092,-0.006315557477533045,-0.0014144797999721005
flag_REJ,-0.04418804262612544,-0.05114971948068861,-0.11050269842917508,,,,-0.043102752697053555,,-0.2502387276532235,-0.032292697997875416,,,,,,,,,,0.1929337591557501,-0.09239517088150827,-0.19010339031937282,-0.19744566222614016,0.8340356723666317,0.8381062746762107,-0.23477126042984203,0.30093345413135286,-0.05112156517177527,0.032924585938807656,-0.17937604762623285,-0.18316943520990833,0.26500421416265957,-0.07121844844637043,0.03955558175358482,-0.19063211082276318,-0.19562853147935996,0.8129945268184495,0.8279782822439835,0.019080867381070055,0.20648980748041337,0.14634390880156592,-0.11306163534186216,0.007229809698996876,0.036163063783317795,0.026589745348425304,0.0356655376576192,0.01956634572919063,0.026918160821093075,0.028082764673643873,-0.019728775847653847,-0.016114953777981465,0.003332811345494365,-0.08488452807495434,-0.01727966765638995,-0.05898638774798839,-0.04926949541548703,0.018311612885514746,-0.01504443492533695,-0.0363226300523473,-0.037575393718930226,-0.04893148005525527,0.030069335100475925,0.025303528228159476,-0.050288748232438285,0.0236886516916321,-0.0026311176876124137,0.02296052354609594,0.026379508754727252,0.022274307538960734,0.030252105604055345,0.02662301649036408,0.057792805836594296,-0.01645395984347285,0.026420834479438295,0.016044725096963867,0.02831722385744989,0.025539714456914216,0.022196924180316702,0.009834726717528252,0.015749650525258584,-0.009881048624334995,-0.010854660954895618,0.07448254388100273,-0.0026311176876124176,0.018534185353898818,-0.013428270736157231,-0.006446061883836296,0.14757843726619962,-0.0037210969379564297,0.013155243009816457,0.02224341574461171,-0.0069627945867439586,-0.07661748235567636,0.011721277050992409,0.0026188373510136792,-0.014426368145991993,0.025361212894262405,0.007702842671395679,-0.04431583462512709,-0.00263111768761242,-0.02374889171270614,-0.002631117687612416,-0.021749533883067353,-0.02433175984720217,0.047178543348158686,0.02008482569833663,0.025518382908906328,1.0,-0.03389521378531904,-0.00872958880924178,-0.043989365222629015,-0.1934787808808845,-0.018449889689688147,-0.009490750772773417,-0.007895638507130598,-0.37250761400037735,-0.012900530152475193,-0.004557559283684508,-0.0026311176876124194,-0.00588420955617123,-0.0037210969379564314,0.009265136080454444,-0.0026311176876124176,0.12574287142645663,-0.03441432968018043,-0.18517934030219477,-0.003721096937956426,-0.011774812328926364,0.03949949729525576,-0.0037210969379564266,0.27250385174530223,-0.045994836328135426,-0.026802011668173295,-0.026272601180011002,-0.005884209556171246
flag_RSTO,0.0014104960567345513,-0.015616743971582173,-0.026269679357183023,,,,-4.076835812306168e-05,,-0.07088368975445514,-0.011439877623295349,,,,,,,,,,0.06636014797430594,-0.02994708092482021,-0.07068029635747518,-0.070012967329024,0.3000545045659925,0.29439529221191446,-0.10337922026062253,0.0037342978826922354,-0.03763737226386976,0.0472405625249761,-0.093495855747103,-0.09502522598167205,0.011546749929509914,-0.0419235695702553,-0.017021511344324336,-0.0686561124067368,-0.06837887276168583,0.266620959884283,0.2667500618860871,-0.05133790639883982,0.06145469685306188,0.05184334475246862,-0.04005286852938894,-0.0033621642902802265,-0.009769568465637722,-0.0011187428979342398,-0.008517062893261535,-0.008871207286391411,-0.007174602106707434,-0.007051437969020489,0.09819684118079026,0.10658705876687842,-0.0071746021067074705,-0.03007093284017402,0.13785570989099719,-0.020896336996630915,-0.017454060490271227,-0.006262637836546676,0.15536662110795904,0.050586240396834514,0.07599305839458384,-0.02617341116177694,-0.007647781541065183,-0.006468728880016626,-0.06758203653876402,-0.0075322231768891615,-0.0009320916905955164,0.0011168798878497593,-0.007647781541065119,-0.006798531351858046,-0.005976954253449449,-0.006332070165443756,-0.006926120743660604,0.06975030341692715,-0.006798531351858064,-0.0065360013932966796,-0.00660259813652219,-0.005976954253449386,-0.005828929401257743,-0.006798531351858055,-0.007590218078734454,0.04940293857615125,-0.003845338932547329,-0.020604341355661523,-0.0009320916905955147,-0.003092517385185287,0.02608349370835747,0.02979305961777793,-0.043767103422583845,-0.0013182244002612356,-0.0036118053497683155,-0.0027970847062795943,-0.002466618277161453,0.004351099081607191,-0.004570102286192546,0.009577934648177463,0.009246936177491012,-0.007761652479197125,-0.0058289294012577215,0.07473093522407667,-0.0009320916905955147,0.10538805376917945,-0.0009320916905955168,-0.0077049232355429365,0.15376818056735425,-0.00776165247919713,-0.007051437969020492,-0.008147924501564752,-0.03389521378531904,1.0,-0.003092517385185292,-0.015583537745812946,-0.06854120011988998,-0.006536001393296659,-0.0033621642902802226,-0.002797084706279612,-0.131963406018676,-0.004570102286192564,-0.0016145469880420576,-0.0009320916905955163,0.1736000130708694,-0.0013182244002612376,0.0020585029979627734,-0.0009320916905955179,0.10408460775317055,-0.01219151499126561,-0.08592790324515844,-0.001318224400261236,-0.004171308939081833,-0.007942887342439085,-0.0013182244002612371,-0.013941492501369343,-0.01629398979513515,-0.009494798535529668,-0.009307251198041315,-0.002084522048881419
flag_RSTOS0,0.017904641662594405,0.018644831247476047,-0.010081964525872691,,,,-0.003932577483052901,,-0.02283109834477332,-0.0029462976043790733,,,,,,,,,,0.012156335730053402,-0.01006172960827769,0.021209423190274527,0.013433384190763563,0.022604301791395776,0.03324073127504107,-0.03344620452776915,0.04917559489635595,-0.010510163914814704,0.015991887681046296,-0.028618813508237924,-0.031735885301106076,0.021650196788524624,0.03550200405379707,-0.008974768105946728,0.004236015892695965,0.013694700363306863,0.00590014427215977,0.029832412513450507,-0.008407499408085928,0.06089107598213545,0.013352064543721424,-0.010315470352443361,-0.0008659131625237087,-0.0025161167617621543,-0.0023601923544571564,-0.0021935385152468795,-0.002284747113331065,-0.0018477926310824318,-0.0018160721561840693,0.038589085945018545,-0.0018319998963178534,-0.001847792631082427,-0.0077446591860336955,0.044493518432255255,-0.00538177545523978,-0.00449522968336303,-0.001612919556150765,-0.001750936978428648,-0.0033139889786206514,-0.003428288107783112,-0.006740866678837554,-0.0019696582703167694,-0.001665997553479693,-0.019253697491472387,-0.001939896634673626,-0.00024005681872802339,-0.002070522136778179,-0.001969658270316766,-0.0017509369784286556,-0.001539342790245549,-0.0016308015994734323,-0.0017837971614005615,-0.0015012195289094078,-0.0017509369784286554,-0.0016833233441597142,-0.0017004750927244272,-0.0015393427902455484,-0.0015012195289094098,-0.001750936978428651,-0.0019548330103326727,-0.0013806206475347428,-0.0009903530311364025,-0.005306573041828269,-0.00024005681872802306,-0.0007964665846064741,-0.0012251629674785538,-0.0005881231069378393,0.027278636519395837,-0.00033950389118283934,0.07699297698548206,-0.0007203789745977571,-0.0006352685498713788,-0.006990393915045458,-0.0011770131921078587,-0.0012940570132384955,-0.001316226962872474,-0.0019989853155306077,0.04686674394098796,0.014232097600194853,-0.00024005681872802303,-0.0021667914816999316,-0.00024005681872802344,-0.0019843749055270888,-0.0022199709615703276,-0.001998985315530604,-0.0018160721561840672,-0.0020984682674642075,-0.00872958880924178,-0.003092517385185292,1.0,-0.004013483365995698,-0.017652536353015866,-0.0016833233441597047,-0.0008659131625237065,-0.0007203789745977576,-0.03398669439603947,-0.0011770131921078673,-0.00041582069397986106,-0.00024005681872802355,-0.0005368610584900548,-0.0003395038911828397,-0.004738657125239223,-0.00024005681872802374,-0.019935213242191503,-0.0031398802647927978,-0.030062072198717194,-0.0003395038911828392,-0.001074305418609602,0.18361306162980265,-0.00033950389118283966,-0.004660955547782048,-0.004196457702683681,-0.0024453507674191185,-0.002397048633999611,-0.0005368610584900558
flag_RSTR,0.5203372345421765,0.012429860799975089,-0.02220691726439542,,,,-0.000593889257299875,,-0.0948799756000875,0.010283904667042298,,,,,,,,,,-0.08376519996361488,-0.05172004068900694,-0.09172924279019821,-0.09086317983310208,0.3780198823396211,0.3807568375112215,0.08039514256435547,-0.000969265858424316,-0.05193543446308655,0.06214841677034566,-0.13489358816918717,-0.14555206769823092,0.33396236858190764,0.2604309629858887,-0.04510803205662207,-0.0894729713017367,-0.08896570367006859,0.2888689843547276,0.3726735790033363,-0.24217157365309983,0.2709050074381715,0.06728253260543808,-0.051980798029849506,-0.004363432366597983,-0.012678991140883717,-0.01189327077650632,0.0023825598753618314,-0.011513093847360314,-0.0013500882923784202,-0.009151388810484712,-0.009070428794101793,-0.009231650457765932,-0.009311231798033254,-0.03902619572396717,0.010695522170287236,-0.027119362803903535,-0.022651960432742615,-0.008127680350204189,-0.0004253006337344507,-0.016699557643537453,-0.01727552361939548,-0.031671026168092316,-0.0024524065747599006,-0.008395146259631165,-0.08810256255508006,0.005397576192759713,-0.0012096729071625861,-0.0033210886169184758,-0.0024524065747598836,-0.0004253006337344739,0.0017869775723490782,-0.008217789947785048,0.007499970923098605,-0.007564811536899293,-0.008823165432988403,0.0002501900286050839,7.63068359699177e-05,-0.007756918874717695,-0.007564811536899305,-0.008823165432988398,-0.00985062012883568,-0.006957100411649725,-0.004990498652110132,0.14473333488560142,-0.0012096729071625868,-0.004013483365995693,0.0058045559402000535,-0.0029636174981766475,0.15044802889911135,-0.0017107977237066213,0.026840313351595254,-0.003630069468877569,-0.003201188608695689,-0.035225369453075785,0.019001887525803517,0.0048221481019181545,-0.006632613500004978,-0.010073108486673966,-0.0075648115368992346,-0.012980267633743206,-0.0012096729071625868,0.009481176520570431,-0.0012096729071625863,-0.00999948501187559,-0.011186679641630145,-0.01007310848667399,-0.009151388810484782,-0.0035556111964760353,-0.043989365222629015,-0.015583537745812946,-0.004013483365995698,1.0,-0.08895308653214737,-0.008482452838514636,-0.00436343236659796,-0.0036300694688775692,-0.17126271868779122,-0.005931099884644198,-0.002095366548678927,-0.0012096729071625861,-0.002705302356363509,-0.001710797723706624,-0.023878618283404145,-0.0012096729071625872,-0.10045574829061395,-0.01582220454382347,-0.1317238480872441,-0.0017107977237066211,-0.0054135440342661005,0.8319187025384543,-0.0017107977237066233,-0.023487071425490523,-0.02114641531903948,-0.012322393454724358,-0.012078993652688625,-0.002705302356363509
flag_S0,-0.08935931967848565,-0.10343350151641693,-0.22345539998235034,,,,-0.08670269542365518,,-0.5060256063761647,-0.06530137137103029,,,,,,,,,,0.46967575733751116,-0.14643283818923084,0.9803091366484188,0.9825072473106936,-0.2286699833568444,-0.2318559230869498,-0.7713050475581248,0.04577953014362894,-0.22364009319500758,0.3975387077740108,-0.556882215664174,-0.6223263881459015,-0.05023667626862448,-0.2891899907093166,-0.18817368731856338,0.9768275940201064,0.9812380443175686,-0.23588910441135524,-0.23252055148042927,0.015510975425665223,0.40117510532197775,0.29592930739500584,-0.2286275644381693,-0.013942111670448653,0.10251148775576938,0.050384409151030506,0.08260445851120776,0.10141841276978705,0.07258791912442732,0.07274630681701102,0.0741026900972105,0.07390840606949008,0.0750562144561363,-0.17164923232871962,0.04596651394855606,-0.11927931278413857,-0.09963030079903434,0.06877157740370654,0.05492611479863988,0.09187426527740863,-0.01683646855551448,-0.06109474377787399,0.07219160942632173,0.06702271861869433,-0.3773015434710933,0.07696355985997246,0.013598998689330469,0.07980511934533759,0.0791423845573892,0.07054830058056985,0.0546531761743972,0.061648509748055184,0.04737226976765373,0.06684038968288666,0.07054830058056945,0.07099128564343858,0.06416580941984783,0.05761219268124403,0.05773922955051759,0.08096309110185632,0.08739623112020307,0.06172447496205161,-0.021949750588836945,-0.11495434934026727,-0.005320514132403405,0.022293051557728687,-0.004871282667209262,0.025591378529547987,0.32819830184238624,-0.007524615466519046,0.0233705518325983,0.021883817660649035,0.028834924535022347,-0.13631482000155884,0.03962069072450315,0.05220616627966681,0.06764736213556287,0.08355823381162465,0.0668403896828864,0.07315591625866016,-0.005320514132403406,0.07003978550927523,-0.005320514132403401,-0.043980815811798496,0.0866502151565166,0.0675753752681053,0.07776839278350617,0.0862343623910375,-0.1934787808808845,-0.06854120011988998,-0.017652536353015866,-0.08895308653214737,1.0,-0.03730844093269982,-0.019191719873040414,-0.015966163907953947,-0.7532662009183516,-0.026086804598248657,-0.009216067640103923,-0.005320514132403406,-0.011898753236705898,-0.007524615466519048,-0.10502551994581635,-0.0053205141324033966,0.8694457024468879,-0.06959093022811268,-0.6540282982045804,-0.00752461546651904,-0.02381043451511285,-0.09078142224428958,-0.007524615466519046,-0.09929964615496915,-0.09300844954734494,-0.054197682805575846,-0.05312713548746361,-0.011898753236705884
